transaction_id,date,hour,household_id,device_id,battery_level_start_pct,battery_level_end_pct,energy_delivered_wh,charge_duration_min,household_kerosene_use_l_this_week,is_simulated_fault_injected
T002020,2025-03-12,17,HH090,DEV0132,17.2,100.0,48.11,207.4,1.38,False
T002021,2025-03-12,19,HH099,DEV0144,29.2,99.2,5.39,26.7,0.43,False
T002022,2025-03-12,14,HH101,DEV0147,24.3,99.7,2.71,12.7,0.15,False
T002023,2025-03-12,14,HH104,DEV0150,10.5,92.7,27.05,126.1,0.48,False
T002024,2025-03-12,16,HH109,DEV0157,23.3,98.5,4.66,24.9,0.61,False
T002025,2025-03-12,16,HH120,DEV0176,28.7,100.0,4.56,25.9,0.69,False
T002026,2025-03-12,17,HH121,DEV0177,32.2,100.0,3.86,16.6,1.3,False
T002027,2025-03-12,19,HH127,DEV0186,7.0,87.5,40.67,222.7,0.45,False
T002028,2025-03-12,16,HH132,DEV0192,25.5,100.0,3.72,21.7,1.03,False
T002029,2025-03-12,17,HH139,DEV0204,35.6,100.0,23.63,103.0,0.79,False
T002030,2025-03-13,19,HH007,DEV0009,39.4,100.0,15.03,91.5,0.8,False
T002031,2025-03-13,16,HH011,DEV0015,30.7,100.0,41.3,248.4,0.72,False
T002032,2025-03-13,16,HH013,DEV0018,14.6,100.0,6.41,32.4,2.47,False
T002033,2025-03-13,16,HH015,DEV0020,23.3,100.0,2.61,15.2,1.14,False
T002034,2025-03-13,19,HH017,DEV0022,36.6,100.0,14.14,68.1,0.92,False
T002035,2025-03-13,12,HH018,DEV0024,8.5,85.3,5.22,32.4,0.7,False
T002036,2025-03-13,15,HH022,DEV0030,13.4,94.0,3.63,17.9,0.67,False
T002037,2025-03-13,19,HH024,DEV0035,6.5,94.4,48.11,349.4,1.47,False
T002038,2025-03-13,19,HH026,DEV0038,12.9,93.3,40.22,173.2,0.39,False
T002039,2025-03-13,14,HH027,DEV0039,33.0,100.0,2.14,11.4,0.38,False
T002040,2025-03-13,19,HH030,DEV0044,37.1,100.0,2.2,15.5,0.12,False
T002041,2025-03-13,16,HH035,DEV0050,27.9,100.0,24.44,134.4,0.49,False
T002042,2025-03-13,16,HH036,DEV0051,17.5,99.3,4.91,28.8,0.72,False
T002043,2025-03-13,16,HH042,DEV0063,22.6,100.0,5.8,43.2,0.82,False
T002044,2025-03-13,17,HH043,DEV0065,21.0,97.6,3.22,15.3,0.96,False
T002045,2025-03-13,15,HH044,DEV0066,29.6,100.0,22.04,99.4,0.9,False
T002046,2025-03-13,17,HH045,DEV0067,7.1,97.5,46.48,229.7,1.71,False
T002047,2025-03-13,17,HH048,DEV0072,28.3,100.0,5.59,30.1,0.07,False
T002048,2025-03-13,17,HH050,DEV0074,31.2,100.0,3.16,14.4,0.44,False
T002049,2025-03-13,14,HH051,DEV0075,33.2,100.0,3.27,22.7,0.67,False
T002050,2025-03-13,14,HH052,DEV0077,22.6,99.3,3.91,28.7,0.45,False
T002051,2025-03-13,17,HH053,DEV0078,9.7,94.8,17.03,96.6,0.22,False
T002052,2025-03-13,16,HH062,DEV0092,37.1,100.0,20.57,88.3,1.06,False
T002053,2025-03-13,11,HH063,DEV0094,32.6,100.0,2.29,16.6,1.11,False
T002054,2025-03-13,13,HH068,DEV0100,22.9,100.0,33.46,148.4,1.04,False
T002055,2025-03-13,14,HH069,DEV0101,33.0,100.0,36.98,223.1,0.25,False
T002056,2025-03-13,18,HH071,DEV0103,24.3,100.0,4.77,26.4,0.7,False
T002057,2025-03-13,16,HH074,DEV0108,38.3,100.0,3.46,17.3,0.34,False
T002058,2025-03-13,15,HH076,DEV0110,24.4,100.0,27.06,172.5,1.11,False
T002059,2025-03-13,18,HH084,DEV0123,9.5,89.7,4.01,27.9,0.78,False
T002060,2025-03-13,14,HH085,DEV0124,20.8,100.0,26.61,153.4,0.09,False
T002061,2025-03-13,17,HH088,DEV0129,26.8,99.3,33.43,165.8,0.3,False
T002062,2025-03-13,19,HH089,DEV0130,25.0,98.5,3.31,18.6,0.16,False
T002063,2025-03-13,18,HH092,DEV0134,39.6,100.0,27.0,194.5,1.39,False
T002064,2025-03-13,19,HH093,DEV0135,34.5,100.0,2.82,13.8,0.95,False
T002065,2025-03-13,19,HH097,DEV0141,14.7,88.3,3.83,20.5,0.49,False
T002066,2025-03-13,13,HH098,DEV0142,38.0,100.0,34.1,152.3,0.65,False
T002067,2025-03-13,18,HH105,DEV0151,22.6,100.0,3.87,23.2,0.67,False
T002068,2025-03-13,15,HH112,DEV0163,7.2,82.5,25.38,161.1,0.56,False
T002069,2025-03-13,17,HH114,DEV0168,11.8,91.1,28.62,154.8,0.87,False
T002070,2025-03-13,12,HH118,DEV0173,38.7,100.0,2.82,16.6,0.61,False
T002071,2025-03-13,16,HH121,DEV0178,5.2,78.1,32.36,170.7,1.24,False
T002072,2025-03-13,10,HH123,DEV0180,5.9,84.0,16.32,79.7,0.41,False
T002073,2025-03-13,15,HH126,DEV0184,16.4,100.0,6.35,42.4,0.41,False
T002074,2025-03-13,19,HH127,DEV0186,37.4,100.0,31.61,228.1,0.42,False
T002075,2025-03-13,12,HH132,DEV0192,7.8,80.5,3.63,17.3,0.8,False
T002076,2025-03-13,15,HH133,DEV0194,21.7,99.8,44.76,242.0,0.2,False
T002077,2025-03-13,12,HH134,DEV0196,17.1,96.2,5.85,27.2,0.6,False
T002078,2025-03-13,15,HH138,DEV0203,34.2,100.0,22.44,135.6,0.3,False
T002079,2025-03-13,13,HH140,DEV0206,27.6,100.0,18.68,82.5,0.79,False
T002080,2025-03-14,17,HH004,DEV0005,12.0,91.6,5.73,40.9,0.21,False
T002081,2025-03-14,17,HH007,DEV0008,26.0,100.0,2.81,14.5,0.76,False
T002082,2025-03-14,16,HH009,DEV0013,35.6,100.0,3.61,23.0,0.27,False
T002083,2025-03-14,19,HH012,DEV0016,12.2,94.1,2.78,12.1,0.16,False
T002084,2025-03-14,19,HH014,DEV0019,32.9,100.0,3.02,16.7,0.53,False
T002085,2025-03-14,18,HH020,DEV0027,15.9,91.4,2.64,17.6,0.28,False
T002086,2025-03-14,19,HH025,DEV0036,24.3,100.0,4.39,32.8,0.61,False
T002087,2025-03-14,19,HH026,DEV0038,5.7,78.9,36.6,254.0,0.41,False
T002088,2025-03-14,14,HH029,DEV0041,15.4,99.1,5.86,30.8,0.53,False
T002089,2025-03-14,17,HH032,DEV0047,18.4,92.4,4.51,20.3,1.15,False
T002090,2025-03-14,13,HH044,DEV0066,18.6,100.0,25.48,137.8,0.65,False
T002091,2025-03-14,19,HH045,DEV0067,13.7,86.0,37.19,190.4,1.82,False
T002092,2025-03-14,16,HH046,DEV0068,36.1,100.0,30.03,164.5,0.22,False
T002093,2025-03-14,17,HH047,DEV0069,38.8,100.0,31.52,172.5,0.26,False
T002094,2025-03-14,17,HH049,DEV0073,9.0,87.8,3.31,18.8,0.11,False
T002095,2025-03-14,15,HH054,DEV0079,19.8,96.5,3.61,20.5,0.91,False
T002096,2025-03-14,19,HH060,DEV0089,11.8,88.3,20.29,87.8,1.13,False
T002097,2025-03-14,13,HH061,DEV0090,12.1,89.6,5.89,25.6,0.93,False
T002098,2025-03-14,15,HH062,DEV0092,13.3,91.6,25.61,133.0,0.8,False
T002099,2025-03-14,15,HH070,DEV0102,22.6,94.4,2.37,13.9,0.35,False
T002100,2025-03-14,19,HH071,DEV0103,23.7,100.0,4.81,22.6,0.7,False
T002101,2025-03-14,13,HH072,DEV0104,23.1,100.0,22.53,124.6,0.17,False
T002102,2025-03-14,16,HH081,DEV0117,20.8,100.0,19.01,87.8,1.49,False
T002103,2025-03-14,16,HH086,DEV0126,33.6,100.0,20.65,139.5,0.41,False
T002104,2025-03-14,19,HH088,DEV0129,11.7,87.7,35.03,239.8,0.42,False
T002105,2025-03-14,19,HH089,DEV0130,30.0,100.0,3.15,20.0,0.18,False
T002106,2025-03-14,12,HH090,DEV0132,6.4,84.7,45.5,303.7,1.08,False
T002107,2025-03-14,14,HH097,DEV0141,5.3,90.3,4.42,20.9,0.43,False
T002108,2025-03-14,15,HH098,DEV0143,39.4,100.0,3.45,24.5,0.77,False
T002109,2025-03-14,19,HH103,DEV0149,30.0,100.0,3.01,13.7,2.88,False
T002110,2025-03-14,17,HH115,DEV0169,27.0,100.0,29.49,193.6,0.85,False
T002111,2025-03-14,15,HH116,DEV0170,8.5,80.7,24.34,110.4,1.08,False
T002112,2025-03-14,19,HH121,DEV0177,33.8,100.0,3.77,22.8,1.12,False
T002113,2025-03-14,19,HH124,DEV0181,22.4,93.4,31.52,168.1,0.99,False
T002114,2025-03-14,18,HH125,DEV0183,31.4,100.0,3.7,18.7,0.48,False
T002115,2025-03-14,19,HH129,DEV0188,37.3,100.0,3.7,18.0,0.74,False
T002116,2025-03-15,18,HH019,DEV0026,36.1,100.0,21.47,95.6,0.43,False
T002117,2025-03-15,12,HH021,DEV0029,6.6,91.7,3.4,18.4,0.68,False
T002118,2025-03-15,14,HH022,DEV0030,27.4,100.0,3.27,17.3,0.57,False
T002119,2025-03-15,18,HH028,DEV0040,26.2,100.0,28.49,186.1,0.48,False
T002120,2025-03-15,11,HH031,DEV0045,13.4,100.0,44.08,243.7,0.52,False
T002121,2025-03-15,16,HH035,DEV0050,20.0,100.0,27.12,145.3,0.44,False
T002122,2025-03-15,16,HH036,DEV0052,22.6,100.0,5.73,28.7,0.87,False
T002123,2025-03-15,18,HH040,DEV0059,8.5,88.9,2.49,14.7,0.57,False
T002124,2025-03-15,10,HH050,DEV0074,5.3,91.9,3.98,24.7,0.68,False
T002125,2025-03-15,18,HH051,DEV0075,22.1,100.0,3.82,16.7,0.51,False
T002126,2025-03-15,16,HH061,DEV0091,36.4,100.0,3.82,19.6,0.98,False
T002127,2025-03-15,11,HH069,DEV0101,11.8,96.1,46.56,225.3,0.21,False
T002128,2025-03-15,13,HH073,DEV0105,29.5,100.0,4.3,20.2,0.88,False
T002129,2025-03-15,11,HH074,DEV0107,19.0,93.2,37.31,166.6,0.42,False
T002130,2025-03-15,19,HH078,DEV0113,22.6,99.6,4.08,23.3,1.02,False
T002131,2025-03-15,19,HH080,DEV0116,17.0,100.0,6.22,31.7,0.95,False
T002132,2025-03-15,15,HH083,DEV0122,22.4,100.0,30.03,146.8,0.57,False
T002133,2025-03-15,12,HH085,DEV0124,15.2,92.8,26.08,183.5,0.11,False
T002134,2025-03-15,19,HH087,DEV0128,17.6,87.5,2.24,13.6,0.85,False
T002135,2025-03-15,14,HH088,DEV0129,20.2,100.0,36.79,173.3,0.36,False
T002136,2025-03-15,16,HH091,DEV0133,11.5,96.9,3.84,26.1,0.45,False
T002137,2025-03-15,16,HH092,DEV0134,23.2,100.0,34.33,167.1,1.31,False
T002138,2025-03-15,17,HH096,DEV0140,29.1,100.0,5.1,37.6,0.2,False
T002139,2025-03-15,15,HH098,DEV0143,22.6,97.2,4.25,20.2,0.7,False
T002140,2025-03-15,15,HH099,DEV0144,20.5,100.0,6.12,26.3,0.38,False
T002141,2025-03-15,12,HH108,DEV0155,11.2,82.7,32.1,144.5,0.77,False
T002142,2025-03-15,17,HH109,DEV0156,38.5,100.0,4.67,21.9,0.57,False
T002143,2025-03-15,19,HH116,DEV0170,35.0,100.0,21.9,104.9,1.13,False
T002144,2025-03-15,15,HH119,DEV0174,16.0,95.4,23.75,109.8,0.58,False
T002145,2025-03-15,17,HH126,DEV0184,27.9,100.0,5.48,38.8,0.36,False
T002146,2025-03-15,18,HH128,DEV0187,25.7,100.0,3.12,15.7,0.17,False
T002147,2025-03-15,16,HH131,DEV0190,31.0,100.0,3.24,14.2,0.67,False
T002148,2025-03-15,15,HH132,DEV0191,15.5,98.5,21.17,91.2,0.78,False
T002149,2025-03-15,18,HH133,DEV0195,16.7,97.8,18.48,88.2,0.21,False
T002150,2025-03-15,16,HH136,DEV0199,15.2,90.9,34.89,231.2,0.53,False
T002151,2025-03-16,19,HH010,DEV0014,23.1,100.0,45.83,293.7,0.56,False
T002152,2025-03-16,17,HH012,DEV0016,33.7,100.0,2.25,12.7,0.18,False
T002153,2025-03-16,17,HH013,DEV0017,20.3,100.0,4.22,24.1,2.3,False
T002154,2025-03-16,11,HH015,DEV0020,29.8,100.0,2.39,11.1,1.08,False
T002155,2025-03-16,14,HH017,DEV0022,33.5,100.0,14.83,74.4,0.82,False
T002156,2025-03-16,15,HH018,DEV0024,7.3,90.5,5.66,26.4,0.57,False
T002157,2025-03-16,18,HH021,DEV0028,13.5,100.0,23.44,165.7,0.68,False
T002158,2025-03-16,14,HH026,DEV0038,28.3,100.0,35.85,160.5,0.35,False
T002159,2025-03-16,17,HH028,DEV0040,14.8,90.6,29.27,158.1,0.45,False
T002160,2025-03-16,19,HH029,DEV0043,17.5,95.9,41.49,201.6,0.66,False
T002161,2025-03-16,14,HH032,DEV0047,8.1,90.8,5.05,23.7,1.09,False
T002162,2025-03-16,12,HH035,DEV0050,11.9,82.4,23.9,102.5,0.47,False
T002163,2025-03-16,16,HH037,DEV0053,31.9,100.0,3.2,17.9,0.7,False
T002164,2025-03-16,16,HH043,DEV0064,35.9,100.0,29.55,205.7,0.74,False
T002165,2025-03-16,19,HH044,DEV0066,13.2,93.2,25.04,118.0,0.86,False
T002166,2025-03-16,19,HH046,DEV0068,37.6,100.0,29.33,149.3,0.25,False
T002167,2025-03-16,14,HH048,DEV0072,7.8,94.2,6.74,39.9,0.08,False
T002168,2025-03-16,15,HH050,DEV0074,32.9,100.0,3.09,17.8,0.56,False
T002169,2025-03-16,19,HH051,DEV0075,15.9,94.2,3.84,27.2,0.73,False
T002170,2025-03-16,15,HH052,DEV0076,7.6,81.3,3.32,21.2,0.52,False
T002171,2025-03-16,19,HH067,DEV0099,23.2,100.0,6.14,29.5,1.26,False
T002172,2025-03-16,14,HH069,DEV0101,5.6,79.0,40.53,193.1,0.35,False
T002173,2025-03-16,15,HH071,DEV0103,18.1,100.0,5.16,25.2,0.75,False
T002174,2025-03-16,15,HH073,DEV0106,37.1,100.0,4.03,29.9,0.87,False
T002175,2025-03-16,18,HH079,DEV0115,7.0,95.6,43.6,302.4,0.74,False
T002176,2025-03-16,19,HH085,DEV0124,20.5,93.2,24.43,121.1,0.11,False
T002177,2025-03-16,19,HH089,DEV0130,9.0,92.3,3.75,28.1,0.19,False
T002178,2025-03-16,19,HH095,DEV0138,29.1,100.0,20.06,105.3,0.9,False
T002179,2025-03-16,15,HH097,DEV0141,13.3,98.2,4.41,20.4,0.43,False
T002180,2025-03-16,19,HH101,DEV0147,37.9,100.0,2.24,16.3,0.12,False
T002181,2025-03-16,15,HH103,DEV0149,32.2,100.0,2.92,13.5,2.59,False
T002182,2025-03-16,19,HH105,DEV0151,26.5,100.0,3.68,21.2,0.6,False
T002183,2025-03-16,17,HH106,DEV0152,21.2,100.0,41.53,178.4,0.33,False
T002184,2025-03-16,19,HH108,DEV0155,34.0,100.0,29.63,151.8,0.56,False
T002185,2025-03-16,16,HH109,DEV0156,19.5,98.2,5.98,42.6,0.73,False
T002186,2025-03-16,18,HH119,DEV0174,28.0,100.0,21.53,95.6,0.5,False
T002187,2025-03-16,14,HH123,DEV0180,6.2,85.0,16.47,82.4,0.44,False
T002188,2025-03-16,18,HH126,DEV0184,28.4,100.0,5.44,24.1,0.49,False
T002189,2025-03-16,19,HH139,DEV0204,32.1,100.0,24.92,107.0,0.79,False
T002190,2025-03-17,13,HH004,DEV0005,17.7,98.7,5.83,25.5,0.2,False
T002191,2025-03-17,15,HH005,DEV0006,29.1,100.0,2.77,13.6,0.58,False
T002192,2025-03-17,14,HH007,DEV0009,32.8,100.0,16.67,98.7,0.6,False
T002193,2025-03-17,16,HH009,DEV0013,6.2,93.1,4.87,22.9,0.21,False
T002194,2025-03-17,15,HH014,DEV0019,33.7,100.0,2.98,17.9,0.43,False
T002195,2025-03-17,15,HH019,DEV0026,23.1,100.0,25.84,155.4,0.45,False
T002196,2025-03-17,14,HH021,DEV0029,27.7,100.0,2.89,21.4,0.75,False
T002197,2025-03-17,14,HH026,DEV0038,37.1,100.0,31.45,138.8,0.26,False
T002198,2025-03-17,15,HH027,DEV0039,9.5,100.0,2.9,18.5,0.34,False
T002199,2025-03-17,18,HH030,DEV0044,19.7,100.0,2.81,17.3,0.15,False
T002200,2025-03-17,16,HH033,DEV0048,33.8,100.0,4.24,25.7,0.39,False
T002201,2025-03-17,17,HH036,DEV0051,20.1,97.6,4.65,21.1,0.78,False
T002202,2025-03-17,19,HH037,DEV0053,10.5,94.8,3.96,19.9,0.87,False
T002203,2025-03-17,15,HH039,DEV0056,23.2,98.6,33.04,156.4,1.43,False
T002204,2025-03-17,15,HH047,DEV0069,22.0,100.0,40.17,182.2,0.21,False
T002205,2025-03-17,19,HH049,DEV0073,20.1,91.3,2.99,21.4,0.11,False
T002206,2025-03-17,19,HH051,DEV0075,17.8,100.0,4.03,22.1,0.47,False
T002207,2025-03-17,17,HH053,DEV0078,11.2,85.5,14.87,106.8,0.25,False
T002208,2025-03-17,18,HH054,DEV0079,19.2,98.2,3.71,18.2,0.76,False
T002209,2025-03-17,19,HH057,DEV0085,24.7,100.0,5.72,37.4,1.03,False
T002210,2025-03-17,17,HH060,DEV0089,36.5,100.0,16.83,73.4,0.91,False
T002211,2025-03-17,16,HH061,DEV0090,16.2,100.0,6.37,44.5,0.87,False
T002212,2025-03-17,17,HH062,DEV0092,32.9,100.0,21.94,125.1,0.95,False
T002213,2025-03-17,12,HH067,DEV0099,29.5,100.0,5.64,41.8,1.19,False
T002214,2025-03-17,19,HH071,DEV0103,11.6,84.4,4.58,29.0,0.64,False
T002215,2025-03-17,16,HH072,DEV0104,39.9,100.0,17.61,85.7,0.18,False
T002216,2025-03-17,14,HH074,DEV0108,15.6,91.3,4.24,23.3,0.31,False
T002217,2025-03-17,18,HH075,DEV0109,29.1,100.0,28.93,205.7,0.52,False
T002218,2025-03-17,19,HH082,DEV0120,18.2,100.0,3.76,18.0,0.91,False
T002219,2025-03-17,17,HH083,DEV0122,12.6,92.9,31.08,199.0,0.59,False
T002220,2025-03-17,18,HH084,DEV0123,7.8,81.8,3.7,20.2,0.89,False
T002221,2025-03-17,12,HH085,DEV0124,12.9,86.2,24.61,150.9,0.12,False
T002222,2025-03-17,18,HH087,DEV0128,20.1,93.9,2.36,12.7,0.77,False
T002223,2025-03-17,16,HH091,DEV0133,19.5,97.2,3.5,18.4,0.54,False
T002224,2025-03-17,19,HH094,DEV0137,31.5,100.0,3.36,17.4,0.34,False
T002225,2025-03-17,16,HH096,DEV0140,23.7,95.3,5.15,36.9,0.26,False
T002226,2025-03-17,18,HH098,DEV0142,39.1,100.0,33.49,150.6,0.87,False
T002227,2025-03-17,19,HH101,DEV0147,25.1,100.0,2.7,11.6,0.14,False
T002228,2025-03-17,19,HH104,DEV0150,27.5,100.0,23.85,124.6,0.42,False
T002229,2025-03-17,13,HH112,DEV0163,30.6,100.0,23.39,100.9,0.43,False
T002230,2025-03-17,17,HH119,DEV0175,21.5,100.0,19.78,92.7,0.47,False
T002231,2025-03-17,19,HH121,DEV0177,16.2,100.0,4.78,26.8,1.17,False
T002232,2025-03-17,19,HH128,DEV0187,32.2,100.0,2.85,16.1,0.17,False
T002233,2025-03-17,18,HH133,DEV0193,28.2,100.0,2.73,18.7,0.19,False
T002234,2025-03-17,16,HH138,DEV0203,15.7,100.0,28.75,175.6,0.27,False
T002235,2025-03-17,19,HH139,DEV0204,25.2,100.0,27.45,196.0,0.67,False
T002236,2025-03-18,18,HH005,DEV0006,17.9,91.6,2.88,12.8,0.5,False
T002237,2025-03-18,19,HH006,DEV0007,37.9,100.0,12.79,57.8,1.33,False
T002238,2025-03-18,15,HH010,DEV0014,13.1,91.5,46.75,219.1,0.69,False
T002239,2025-03-18,17,HH011,DEV0015,9.3,93.2,50.01,245.1,0.65,False
T002240,2025-03-18,18,HH018,DEV0025,23.5,100.0,30.75,161.2,0.53,False
T002241,2025-03-18,19,HH019,DEV0026,8.2,92.6,28.36,182.2,0.5,False
T002242,2025-03-18,18,HH020,DEV0027,31.4,100.0,2.4,15.9,0.21,False
T002243,2025-03-18,16,HH028,DEV0040,30.4,100.0,26.87,193.6,0.55,False
T002244,2025-03-18,15,HH029,DEV0043,10.4,91.1,42.7,288.6,0.45,False
T002245,2025-03-18,18,HH032,DEV0047,8.9,95.8,5.3,26.3,1.1,False
T002246,2025-03-18,17,HH033,DEV0048,15.3,100.0,5.42,27.8,0.34,False
T002247,2025-03-18,15,HH034,DEV0049,33.3,100.0,5.0,28.4,0.4,False
T002248,2025-03-18,16,HH037,DEV0053,28.7,100.0,3.35,24.2,0.91,False
T002249,2025-03-18,16,HH045,DEV0067,28.1,100.0,36.96,206.7,1.38,False
T002250,2025-03-18,17,HH046,DEV0068,25.9,100.0,34.83,188.6,0.19,False
T002251,2025-03-18,15,HH048,DEV0071,39.3,100.0,24.58,112.0,0.08,False
T002252,2025-03-18,19,HH049,DEV0073,29.5,100.0,2.96,20.9,0.12,False
T002253,2025-03-18,18,HH051,DEV0075,27.0,99.6,3.56,16.5,0.57,False
T002254,2025-03-18,19,HH052,DEV0076,7.0,91.5,3.8,24.7,0.44,False
T002255,2025-03-18,17,HH056,DEV0083,23.8,100.0,16.69,96.1,0.67,False
T002256,2025-03-18,16,HH057,DEV0084,16.8,92.3,2.42,12.4,0.78,False
T002257,2025-03-18,14,HH062,DEV0092,13.6,93.4,26.09,158.0,0.9,False
T002258,2025-03-18,11,HH068,DEV0100,30.5,100.0,30.16,165.4,1.04,False
T002259,2025-03-18,13,HH069,DEV0101,29.0,100.0,39.19,207.0,0.29,False
T002260,2025-03-18,19,HH070,DEV0102,27.8,100.0,2.38,10.4,0.41,False
T002261,2025-03-18,18,HH071,DEV0103,36.3,100.0,4.01,26.2,0.64,False
T002262,2025-03-18,19,HH074,DEV0107,5.8,80.2,37.43,258.0,0.35,False
T002263,2025-03-18,18,HH075,DEV0109,12.6,84.4,29.29,135.6,0.51,False
T002264,2025-03-18,18,HH076,DEV0110,6.9,82.8,27.16,158.4,1.12,False
T002265,2025-03-18,14,HH080,DEV0116,33.8,100.0,4.96,25.9,1.11,False
T002266,2025-03-18,19,HH081,DEV0117,25.7,100.0,17.83,78.4,1.49,False
T002267,2025-03-18,11,HH082,DEV0119,23.6,100.0,5.04,23.6,0.83,False
T002268,2025-03-18,17,HH091,DEV0133,28.1,100.0,3.24,19.2,0.46,False
T002269,2025-03-18,18,HH093,DEV0135,28.3,100.0,3.08,13.2,0.72,False
T002270,2025-03-18,16,HH101,DEV0147,35.1,100.0,2.34,15.6,0.13,False
T002271,2025-03-18,15,HH106,DEV0152,5.8,89.2,43.97,245.8,0.34,False
T002272,2025-03-18,18,HH107,DEV0153,17.7,100.0,3.13,19.6,0.55,False
T002273,2025-03-18,19,HH109,DEV0157,26.5,100.0,4.56,26.5,0.74,False
T002274,2025-03-18,17,HH113,DEV0164,16.2,100.0,18.1,97.7,0.43,False
T002275,2025-03-18,18,HH114,DEV0167,39.2,100.0,4.68,21.3,0.76,False
T002276,2025-03-18,15,HH115,DEV0169,37.8,100.0,25.13,129.7,0.82,False
T002277,2025-03-18,15,HH118,DEV0172,22.1,100.0,36.22,168.1,0.61,False
T002278,2025-03-18,14,HH119,DEV0174,35.1,100.0,19.41,86.5,0.42,False
T002279,2025-03-18,12,HH127,DEV0185,17.4,92.3,44.28,293.9,0.35,False
T002280,2025-03-18,17,HH132,DEV0192,29.8,100.0,3.51,15.3,0.85,False
T002281,2025-03-18,19,HH135,DEV0198,36.3,100.0,3.69,19.2,0.36,False
T002282,2025-03-18,11,HH136,DEV0199,6.8,85.4,36.25,271.5,0.51,False
T002283,2025-03-18,16,HH138,DEV0203,17.1,100.0,28.27,188.7,0.31,False
T002284,2025-03-18,14,HH139,DEV0205,30.9,100.0,4.63,29.0,0.58,False
T002285,2025-03-19,18,HH005,DEV0006,23.0,100.0,3.0,20.2,0.49,False
T002286,2025-03-19,17,HH007,DEV0009,34.2,100.0,16.32,80.4,0.62,False
T002287,2025-03-19,17,HH009,DEV0013,21.2,100.0,4.41,23.2,0.26,False
T002288,2025-03-19,18,HH015,DEV0020,21.4,92.9,2.43,13.2,1.15,False
T002289,2025-03-19,16,HH016,DEV0021,18.0,100.0,37.31,170.3,0.51,False
T002290,2025-03-19,17,HH019,DEV0026,15.4,98.5,27.92,125.3,0.41,False
T002291,2025-03-19,19,HH024,DEV0035,17.4,100.0,45.18,211.6,1.26,False
T002292,2025-03-19,12,HH033,DEV0048,23.9,100.0,4.87,26.6,0.36,False
T002293,2025-03-19,18,HH036,DEV0052,31.5,100.0,5.07,27.0,0.83,False
T002294,2025-03-19,19,HH037,DEV0053,18.4,100.0,3.84,22.3,0.95,False
T002295,2025-03-19,15,HH038,DEV0055,22.2,100.0,2.88,17.6,0.75,False
T002296,2025-03-19,18,HH041,DEV0060,17.5,88.8,3.64,17.8,0.29,False
T002297,2025-03-19,16,HH044,DEV0066,18.9,97.2,24.52,133.5,0.88,False
T002298,2025-03-19,14,HH049,DEV0073,10.5,92.5,3.45,18.0,0.12,False
T002299,2025-03-19,17,HH052,DEV0077,17.8,94.3,3.9,22.3,0.45,False
T002300,2025-03-19,17,HH060,DEV0088,15.8,100.0,6.15,27.7,0.99,False
T002301,2025-03-19,16,HH062,DEV0092,13.6,93.9,26.26,132.7,0.83,False
T002302,2025-03-19,14,HH063,DEV0094,11.1,90.7,2.71,18.0,1.0,False
T002303,2025-03-19,19,HH066,DEV0098,33.8,100.0,4.3,27.5,0.79,False
T002304,2025-03-19,16,HH067,DEV0099,29.4,100.0,5.65,35.6,0.99,False
T002305,2025-03-19,19,HH069,DEV0101,31.0,100.0,38.09,266.9,0.31,False
T002306,2025-03-19,11,HH070,DEV0102,13.3,98.8,2.82,17.0,0.35,False
T002307,2025-03-19,13,HH072,DEV0104,12.7,87.7,21.98,144.7,0.15,False
T002308,2025-03-19,19,HH073,DEV0106,5.4,91.2,5.49,28.6,0.78,False
T002309,2025-03-19,19,HH078,DEV0114,27.9,100.0,25.38,109.9,0.94,False
T002310,2025-03-19,19,HH085,DEV0124,33.8,100.0,22.24,136.6,0.11,False
T002311,2025-03-19,19,HH086,DEV0126,35.7,100.0,20.0,86.8,0.45,False
T002312,2025-03-19,19,HH092,DEV0134,29.4,100.0,31.56,144.3,1.32,False
T002313,2025-03-19,16,HH094,DEV0136,27.4,100.0,35.86,264.3,0.37,False
T002314,2025-03-19,17,HH095,DEV0138,22.0,99.4,21.92,99.5,0.71,False
T002315,2025-03-19,13,HH097,DEV0141,37.5,100.0,3.25,17.1,0.52,False
T002316,2025-03-19,17,HH098,DEV0142,29.9,100.0,38.56,195.2,0.94,False
T002317,2025-03-19,17,HH101,DEV0147,36.4,100.0,2.29,10.1,0.13,False
T002318,2025-03-19,18,HH104,DEV0150,29.2,100.0,23.29,150.0,0.36,False
T002319,2025-03-19,18,HH107,DEV0154,6.7,92.5,2.83,12.8,0.43,False
T002320,2025-03-19,15,HH108,DEV0155,27.1,100.0,32.73,167.8,0.73,False
T002321,2025-03-19,16,HH110,DEV0159,18.9,93.7,2.69,12.4,1.35,False
T002322,2025-03-19,16,HH112,DEV0163,33.1,100.0,22.55,122.2,0.38,False
T002323,2025-03-19,10,HH113,DEV0164,13.9,99.7,18.53,108.7,0.51,False
T002324,2025-03-19,19,HH118,DEV0172,37.5,100.0,29.06,128.4,0.65,False
T002325,2025-03-19,19,HH119,DEV0174,20.5,100.0,23.77,133.2,0.41,False
T002326,2025-03-19,16,HH120,DEV0176,6.0,83.2,4.94,34.2,0.51,False
T002327,2025-03-19,16,HH121,DEV0177,13.7,100.0,4.92,26.8,1.15,False
T002328,2025-03-19,19,HH122,DEV0179,7.5,96.2,29.1,167.7,0.6,False
